본부,사업분야,HJCD,현장명,공무,준공일자,UPGJ,GJSEQ,업체코드,최종차수,계약번호,업체명,업체공종,최종실행금액,품의포함실행,최종계약_공급가액,낙찰율,품의포함_낙찰율,기성지급액,기성집행율,계약잔여일수,정산합의서상태2,정산합의사유(합의부도타절등)
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3102,02,22447,03,3102-02-22447-03,(주)럭키산업개발,3102-도배공사,"     546,234,020","     576,086,020","     642,093,000",117.55,111.46,"     642,093,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3103,02,09595,03,3103-02-09595-03,(주)예맥,3103-인테리어공사,"      46,057,170","      46,057,170","      52,050,000",113.01,113.01,"      52,050,000",100, ,정산합의완료,부도타절
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3103,04,23050,06,3103-04-23050-06,(주)모투스컴퍼니,3103-인테리어공사,"     737,977,740","   1,035,606,740","   1,029,160,000",139.46,99.38,"   1,029,160,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3110,02,07556,06,3110-02-07556-06,(주)디에이치디자인,3110-내장목공사,"   1,520,242,911","   1,792,604,091","   2,081,757,000",136.94,116.13,"   2,081,757,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3110,04,95719,00,3110-04-95719-00,(주)선앤엘인테리어,3110-내장목공사,"   1,802,376,720","   1,802,376,720","   2,365,499,000",131.24,131.24,"      39,000,000",1.65,383, ,
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3121,03,16007,06,3121-03-16007-06,(주)예다지도어,3121-목창호공사,"     476,831,499","     489,431,499","     756,301,000",158.61,154.53,"     756,301,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3121,04,18770,00,3121-04-18770-00,(주)세일,3121-목창호공사,"     528,987,400","     530,180,400","     572,895,000",108.3,108.06,               0,0,383, ,
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3123,02,06428,06,3123-02-06428-06,(주)한맥창호,3123-AL창호공사,"     354,286,252","     452,340,252","     505,858,000",142.78,111.83,"     505,858,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3123,03,97704,00,3123-03-97704-00,은산건업(주),3123-AL창호공사,"     384,355,300","     384,355,300","     489,510,000",127.36,127.36,               0,0,383, ,
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3140,02,99770,06,3140-02-99770-06,(주)거산코아트,3140-도장공사,"     630,423,451","     915,748,451","     945,329,000",149.95,103.23,"     945,329,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3140,04,08420,00,3140-04-08420-00,상신플러스(주),3140-도장공사,"     636,353,380","     636,353,380","     707,662,000",111.21,111.21,               0,0,383, ,
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3150,03,15555,03,3150-03-15555-03,(주)두성하이텍,3150-일반철물공사,"      33,832,800","      33,832,800","      37,395,000",110.53,110.53,"      37,395,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3150,04,10587,07,3150-04-10587-07,태흥건설(주),3150-일반철물공사,"     295,948,773","     396,713,773","     494,565,000",167.11,124.67,"     494,565,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3150,06,10587,05,3150-06-10587-05,태흥건설(주),3150-일반철물공사,"     239,459,620","     457,246,060","     625,873,000",261.37,136.88,"     625,873,000",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3150,07,12606,01,3150-07-12606-01,(주)준우에스피,3150-일반철물공사,"       8,397,690","     137,122,810","     140,274,690",1670.4,102.3,"     140,274,690",100, ,정산합의완료,합의
건축.주택,주택,170500,부산시청앞행복주택지구민간참여공공주택건설사업(부산),이재광 책임,2025-03-31,3150,09,10587,00,3150-09-10587-00,태흥건설(주),3150-일반철물공사,"     446,718,300","     446,718,300","     602,503,000",134.87,134.87,               0,0,383, ,
